410421166	20140218	201402	2014	2014.1315	GOV	PRESIDENT						GOV			OPP	OPPOSITION PARTY						OPP			1	051	051	05	1	3.4	8	1	8	-6.42570281124498	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20150218234500	http://www.brecorder.com/taxation/181/1153255/
410421167	20140218	201402	2014	2014.1315	HLH	HOSPITAL						HLH													1	043	043	04	1	2.8	10	1	10	-1.46198830409357	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20150218234500	http://www.examiner.com/article/chevy-chase-weight-gain-actor-s-shocking-appearance-alarms-viewers
410421168	20140218	201402	2014	2014.1315	LEG	MEMBER OF PARLIAMENT						LEG			USA	WASHINGTON	USA								0	013	013	01	1	0.4	2	1	2	-5.75539568345323	4	Krarup, Syddanmark, Denmark	DA	DA21	15112	55.7135	8.65659	-2745767	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Krarup, Syddanmark, Denmark	DA	DA21	15112	55.7135	8.65659	-2745767	20150218234500	http://mic.com/articles/110836/norway-s-muslims-just-proved-that-islam-is-a-religion-of-peace
410421169	20140218	201402	2014	2014.1315	NZL	NEW ZEALAND	NZL																		1	071	071	07	2	7.4	5	1	5	3.59116022099447	1	Australia	AS	AS		-27	133	AS	0								1	Australia	AS	AS		-27	133	AS	20150218234500	http://business.scoop.co.nz/2015/02/19/amps-nz-unit-lifts-fy-profit-4-6-on-kiwisaver-growth/
410421170	20140218	201402	2014	2014.1315	NZL	NEW ZEALAND	NZL								BUS	INVESTOR						BUS			1	071	071	07	2	7.4	15	2	15	3.74334970329445	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	1	Australia	AS	AS		-27	133	AS	20150218234500	http://www.nbr.co.nz/article/amps-nz-unit-lifts-full-year-profit-46-kiwisaver-growth-bd-168878
410421171	20140218	201402	2014	2014.1315	NZL	NEW ZEALAND	NZL								EDUEDU	COLLEGE						EDU	EDU		1	070	070	07	2	7.0	2	1	2	3.30882352941176	0		NZ	NZF7		-45.25	169.5	11483306	0		NZ	NZF7		-45.25	169.5	11483306	0		NZ	NZF7		-45.25	169.5	11483306	20150218234500	http://www.stuff.co.nz/nelson-mail/news/66385270/Sacrificing-lunchtime-pays-off
410421172	20140218	201402	2014	2014.1315	NZL	NEW ZEALAND	NZL								EDUEDU	COLLEGE						EDU	EDU		1	130	130	13	3	-4.4	2	1	2	3.30882352941176	0		NZ	NZF7		-45.25	169.5	11483306	0		NZ	NZF7		-45.25	169.5	11483306	0		NZ	NZF7		-45.25	169.5	11483306	20150218234500	http://www.stuff.co.nz/nelson-mail/news/66385270/Sacrificing-lunchtime-pays-off
410421173	20140218	201402	2014	2014.1315	ROUGOV	ROMANIA						GOV			OPP	OPPOSITION PARTY						OPP			1	051	051	05	1	3.4	2	1	2	-6.42570281124498	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	4	Bucharest, Bucuresti, Romania	RO	RO10	25006	44.4333	26.1	-1153951	20150218234500	http://www.brecorder.com/taxation/181/1153255/
410421174	20140218	201402	2014	2014.1315	USA	MINNESOTA	USA																		0	010	010	01	1	0.0	7	1	7	-1.73745173745173	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20150218234500	http://finance.yahoo.com/news/obamacare-sign-ups-likely-fall-232400726.html
410421175	20140218	201402	2014	2014.1315	USA	UNITED STATES	USA																		1	012	012	01	1	-0.4	2	1	2	-2.19072164948454	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20150218234500	http://watchdog.org/200784/nh-secret-bus-recording/
410421176	20140218	201402	2014	2014.1315	USA	UNITED STATES	USA																		1	015	015	01	1	0.0	6	1	6	-10.5263157894737	3	Skowhegan, Maine, United States	US	USME	ME025	44.7651	-69.7192	575529	0								3	Skowhegan, Maine, United States	US	USME	ME025	44.7651	-69.7192	575529	20150218234500	http://www.centralmaine.com/2015/02/18/skowhegan-woman-faces-november-sentencing-in-murder-conspiracy/
410421177	20140218	201402	2014	2014.1315	USA	UNITED STATES	USA																		1	015	015	01	1	0.0	2	1	2	-10.5263157894737	3	Rockingham County, New Hampshire, United States	US	USNH	NH015	42.9668	-71.0995	873181	0								3	Rockingham County, New Hampshire, United States	US	USNH		42.9668	-71.0995	873181	20150218234500	http://www.centralmaine.com/2015/02/18/skowhegan-woman-faces-november-sentencing-in-murder-conspiracy/
410421178	20140218	201402	2014	2014.1315	USA	NEW HAMPSHIRE	USA																		1	015	015	01	1	0.0	2	1	2	-10.5263157894737	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20150218234500	http://www.centralmaine.com/2015/02/18/skowhegan-woman-faces-november-sentencing-in-murder-conspiracy/
410421179	20140218	201402	2014	2014.1315	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	4	1	4	-3.33333333333333	3	Laguna Pueblo, New Mexico, United States	US	USNM	NM006	35.0314	-107.384	923617	0								3	Laguna Pueblo, New Mexico, United States	US	USNM		35.0314	-107.384	923617	20150218234500	http://www.jrn.com/kgun9/news/FBI-searching-for-person-of-interest-involved-in-womans-death-292481531.html
410421180	20140218	201402	2014	2014.1315	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	2	1	2	-3.33333333333333	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20150218234500	http://www.jrn.com/kgun9/news/FBI-searching-for-person-of-interest-involved-in-womans-death-292481531.html
410421181	20140218	201402	2014	2014.1315	USA	KANSAS	USA								COP	POLICE						COP			1	193	193	19	4	-10.0	10	1	10	-6.13718411552347	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20150218234500	http://www.tulsaworld.com/homepagelatest/tulsa-man-named-in-november-double-homicide-investigation-found-dead/article_708c1dc4-244c-5fe3-b620-b06f680205de.html
410421182	20140218	201402	2014	2014.1315	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			1	071	071	07	2	7.4	4	1	4	2.28310502283105	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20150218234500	http://auburnpub.com/blogs/eye_on_ny/cuomo-auburn-trail-one-of-bike-and-pedestrian-path-projects/article_1b86d71a-287b-54df-9236-ddf532cc4ca6.html
410421183	20150119	201501	2015	2015.0521											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-9.32642487046629	0								3	Colleyville, Texas, United States	US	USTX	TX439	32.881	-97.155	1373161	3	Colleyville, Texas, United States	US	USTX	TX439	32.881	-97.155	1373161	20150218234500	http://www.usatoday.com/story/news/nation/2015/02/18/police-housekeeper-killed-insurance-scam/23640895/
410421184	20150119	201501	2015	2015.0521	COP	PRISON						COP			LEGCOP	LEGISLATURE						LEG	COP		0	020	020	02	1	3.0	5	1	5	-2.32974910394266	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20150218234500	http://www.deseretnews.com/article/865622224/Bill-would-make-epic-shift-in-Utahs-criminal-justice-system.html
410421185	20150119	201501	2015	2015.0521	CRM	CRIMINAL						CRM													1	173	173	17	4	-5.0	6	1	6	-7.69230769230769	3	Chatham County, Georgia, United States	US	USGA	GA051	32.0016	-81.0832	1694477	0								3	Chatham County, Georgia, United States	US	USGA		32.0016	-81.0832	1694477	20150218234500	http://deadline.com/2015/02/midnight-rider-lawsuit-still-photographer-izabeau-giannakopoulos-civil-suit-1201376335/
410421186	20150119	201501	2015	2015.0521	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-7.69230769230769	3	Chatham County, Georgia, United States	US	USGA	GA051	32.0016	-81.0832	1694477	3	Wayne County, Georgia, United States	US	USGA		31.5669	-81.8998	350608	3	Chatham County, Georgia, United States	US	USGA		32.0016	-81.0832	1694477	20150218234500	http://deadline.com/2015/02/midnight-rider-lawsuit-still-photographer-izabeau-giannakopoulos-civil-suit-1201376335/
410421187	20150119	201501	2015	2015.0521	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-7.69230769230769	3	Wayne County, Georgia, United States	US	USGA	GA305	31.5669	-81.8998	350608	3	Wayne County, Georgia, United States	US	USGA		31.5669	-81.8998	350608	3	Chatham County, Georgia, United States	US	USGA		32.0016	-81.0832	1694477	20150218234500	http://deadline.com/2015/02/midnight-rider-lawsuit-still-photographer-izabeau-giannakopoulos-civil-suit-1201376335/
410421188	20150119	201501	2015	2015.0521	NGAGOV	GOODLUCK JONATHAN	NGA					GOV			GOV	GOVERNMENT						GOV			1	130	130	13	3	-4.4	12	1	12	-4.85611510791367	4	Niamey, Niamey, Niger	NG	NG08	22581	13.5167	2.11667	-1084956	4	Niamey, Niamey, Niger	NG	NG08	22581	13.5167	2.11667	-1084956	4	Niamey, Niamey, Niger	NG	NG08	22581	13.5167	2.11667	-1084956	20150218234500	http://www.tribune.com.ng/news/news-headlines/item/29891-boko-haram-threatens-to-disrupt-nigeria-s-polls/29891-boko-haram-threatens-to-disrupt-nigeria-s-polls
410421189	20150119	201501	2015	2015.0521	USA	UNITED STATES	USA																		1	016	016	01	1	-2.0	4	1	4	-12.6760563380282	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20150218234500	http://abcnews.go.com/Technology/wireStory/revenge-porn-operator-plead-guilty-los-angeles-court-29064271
410421190	20150119	201501	2015	2015.0521	USA	UNITED STATES	USA																		1	016	016	01	1	-2.0	8	2	8	-12.640625	1	United States	US	US		38	-97	US	0								1	United States	US	US		38	-97	US	20150218234500	http://www.washingtonpost.com/business/technology/revenge-porn-operator-to-plead-guilty-in-los-angeles-court/2015/02/18/002f3ebc-b7c4-11e4-bc30-a4e75503948a_story.html
410421191	20150119	201501	2015	2015.0521	USA	ATLANTA	USA								GOV	MAYOR						GOV			1	115	115	11	3	-2.0	10	1	10	-2.11267605633803	0								0								0								20150218234500	http://www.mcclatchydc.com/2015/02/18/257077/former-atlanta-fire-chief-files.html
410421192	20150211	201502	2015	2015.1123	BUS	COMPANY						BUS													0	070	070	07	2	7.0	2	1	2	-0.23640661938535	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	0								3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20150218234500	http://www.contracostatimes.com/news/ci_27552934/berkeley-briefs-check-was-not-mail-tsa-gives
410421193	20150211	201502	2015	2015.1123	BUS	COMPANY						BUS													0	1711	171	17	4	-9.2	2	1	2	-0.23640661938535	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	0								3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20150218234500	http://www.contracostatimes.com/news/ci_27552934/berkeley-briefs-check-was-not-mail-tsa-gives
410421194	20150211	201502	2015	2015.1123	BUS	BUSINESS LEADER						BUS			GOV	DIPLOMAT						GOV			0	013	013	01	1	0.4	5	1	5	0.93167701863354	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20150218234500	http://timesofindia.indiatimes.com/india/Indian-envoys-get-a-strategic-overview-of-Modi-govts-world-vision/articleshow/46294134.cms
410421195	20150211	201502	2015	2015.1123	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	070	070	07	2	7.0	8	1	8	-0.23640661938535	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20150218234500	http://www.contracostatimes.com/news/ci_27552934/berkeley-briefs-check-was-not-mail-tsa-gives
410421196	20150211	201502	2015	2015.1123	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	1711	171	17	4	-9.2	8	1	8	-0.23640661938535	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20150218234500	http://www.contracostatimes.com/news/ci_27552934/berkeley-briefs-check-was-not-mail-tsa-gives
410421197	20150211	201502	2015	2015.1123	CVL	RESIDENTS						CVL			MED	MEDIA						MED			1	018	018	01	1	3.4	10	1	10	-0.2906976744186	1	Lebanon	LE	LE		33.8333	35.8333	LE	1	Lebanon	LE	LE		33.8333	35.8333	LE	1	Lebanon	LE	LE		33.8333	35.8333	LE	20150218234500	http://www.camdenadvertiser.com.au/story/2888143/clean-up-at-narellan-cemetery-to-begin-soon/?cs=4072
410421198	20150211	201502	2015	2015.1123	DNK	DENMARK	DNK								JEW	JEWISH				JEW					1	190	190	19	4	-10.0	1	1	1	-5.75539568345323	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20150218234500	http://mic.com/articles/110836/norway-s-muslims-just-proved-that-islam-is-a-religion-of-peace
410421199	20150211	201502	2015	2015.1123	GOV	ATTORNEY GENERAL						GOV			BUS	BUSINESS						BUS			1	030	030	03	1	4.0	6	1	6	-1.88679245283019	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20150218234500	http://www.oregonlive.com/politics/index.ssf/2015/02/john_kitzhaber_controversy_cyl_1.html
410421200	20150211	201502	2015	2015.1123	GOV	GOVERNMENT						GOV			IND	SRINAGAR	IND								1	040	040	04	1	1.0	6	1	6	0.8130081300813	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20150218234500	http://timesofindia.indiatimes.com/india/Mehbooba-Mufti-meets-Jaitley-as-BJP-PDP-work-out-differences/articleshow/46294093.cms
410421201	20150211	201502	2015	2015.1123	GOVHLH	HEALTH OFFICIAL						GOV	HLH												1	010	010	01	1	0.0	6	1	6	-0.54945054945055	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20150218234500	http://www.pasadenaweekly.com/cms/story/detail/pointed_suggestion/14169/
410421202	20150211	201502	2015	2015.1123	GOVHLH	HEALTH OFFICIAL						GOV	HLH		USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	-0.54945054945055	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20150218234500	http://www.pasadenaweekly.com/cms/story/detail/pointed_suggestion/14169/
410421203	20150211	201502	2015	2015.1123	IND	SRINAGAR	IND								GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	6	1	6	0.8130081300813	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20150218234500	http://timesofindia.indiatimes.com/india/Mehbooba-Mufti-meets-Jaitley-as-BJP-PDP-work-out-differences/articleshow/46294093.cms
410421204	20150211	201502	2015	2015.1123	IND	SRINAGAR	IND								GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	6	1	6	0.8130081300813	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20150218234500	http://timesofindia.indiatimes.com/india/Mehbooba-Mufti-meets-Jaitley-as-BJP-PDP-work-out-differences/articleshow/46294093.cms
410421205	20150211	201502	2015	2015.1123	MED	MEDIA						MED			JUD	ATTORNEY						JUD			1	020	020	02	1	3.0	6	1	6	-3.86904761904762	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20150218234500	http://www.sheknows.com/entertainment/articles/1075809/bobbi-kristina-browns-family-is-making-money-off-of-her-dire-situation
410421206	20150211	201502	2015	2015.1123	MNCUSAHLH	WALGREEN	USA					MNC	HLH												0	114	114	11	3	-2.0	10	1	10	-2.13675213675214	0								0								0								20150218234500	http://www.wftv.com/news/news/local/woman-says-pharmacy-pill-mixup-nearly-killed-her/nkDbR/
410421207	20150211	201502	2015	2015.1123	NOR	OSLO	NOR								DNK	COPENHAGEN	DNK								1	190	190	19	4	-10.0	5	1	5	-5.75539568345323	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	4	Copenhagen, Køavn*, Denmark	DA	DA05	15213	55.6667	12.5833	-2745636	20150218234500	http://mic.com/articles/110836/norway-s-muslims-just-proved-that-islam-is-a-religion-of-peace
410421208	20150211	201502	2015	2015.1123	PHL	PHILIPPINE	PHL								SGP	SINGAPORE	SGP								1	030	030	03	1	4.0	2	1	2	3.88059701492538	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	1	Singapore	SN	SN		1.3667	103.8	SN	1	Singapore	SN	SN		1.3667	103.8	SN	20150218234500	http://business.inquirer.net/187026/ph-singapore-ink-air-rights-agreement
410421209	20150211	201502	2015	2015.1123	PHL	PHILIPPINE	PHL								SGP	SINGAPORE	SGP								1	046	046	04	1	7.0	1	1	1	3.88059701492538	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20150218234500	http://business.inquirer.net/187026/ph-singapore-ink-air-rights-agreement
410421210	20150211	201502	2015	2015.1123	PHL	PHILIPPINE	PHL								SGP	SINGAPORE	SGP								1	046	046	04	1	7.0	3	1	3	3.88059701492538	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20150218234500	http://business.inquirer.net/187026/ph-singapore-ink-air-rights-agreement
410421211	20150211	201502	2015	2015.1123	PHL	PHILIPPINE	PHL								SGP	SINGAPORE	SGP								1	046	046	04	1	7.0	1	1	1	3.88059701492538	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20150218234500	http://business.inquirer.net/187026/ph-singapore-ink-air-rights-agreement
410421212	20150211	201502	2015	2015.1123	REB	REBEL						REB			SYR	SYRIA	SYR								0	110	110	11	3	-2.0	3	1	3	-5.5026455026455	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	20150218234500	http://www.dailystar.com.lb/News/Middle-East/2015/Feb-19/287980-aleppo-clashes-rage-after-un-envoys-offer.ashx
410421213	20150211	201502	2015	2015.1123	SEP	SEPARATIST						SEP			UKR	KIEV	UKR								0	190	190	19	4	-10.0	1	1	1	-9.32944606413996	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20150218234500	http://hiindialive.com/3000-ukrainian-soldiers-died-in-devaltseve-clashes-rebels/
410421214	20150211	201502	2015	2015.1123	SEP	SEPARATIST						SEP			UKR	KIEV	UKR								0	190	190	19	4	-10.0	1	1	1	-9.32944606413996	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Lugansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20150218234500	http://hiindialive.com/3000-ukrainian-soldiers-died-in-devaltseve-clashes-rebels/
410421215	20150211	201502	2015	2015.1123	SGP	SINGAPORE	SGP								PHL	PHILIPPINE	PHL								1	030	030	03	1	4.0	2	1	2	3.88059701492538	1	Singapore	SN	SN		1.3667	103.8	SN	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	1	Singapore	SN	SN		1.3667	103.8	SN	20150218234500	http://business.inquirer.net/187026/ph-singapore-ink-air-rights-agreement
410421216	20150211	201502	2015	2015.1123	SGP	SINGAPORE	SGP								PHL	PHILIPPINE	PHL								1	046	046	04	1	7.0	1	1	1	3.88059701492538	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	1	Singapore	SN	SN		1.3667	103.8	SN	20150218234500	http://business.inquirer.net/187026/ph-singapore-ink-air-rights-agreement
410421217	20150211	201502	2015	2015.1123	SGP	SINGAPORE	SGP								PHL	PHILIPPINE	PHL								1	046	046	04	1	7.0	4	1	4	3.88059701492538	1	Singapore	SN	SN		1.3667	103.8	SN	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	1	Singapore	SN	SN		1.3667	103.8	SN	20150218234500	http://business.inquirer.net/187026/ph-singapore-ink-air-rights-agreement
410421218	20150211	201502	2015	2015.1123	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	030	030	03	1	4.0	3	1	3	-1.88679245283019	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Marion County, Oregon, United States	US	USOR		44.8665	-122.651	1135859	3	Marion County, Oregon, United States	US	USOR		44.8665	-122.651	1135859	20150218234500	http://www.oregonlive.com/politics/index.ssf/2015/02/john_kitzhaber_controversy_cyl_1.html
